cnum,cl_ava_2,cl_freq_2,cl_ava_3,cl_freq_3,cl_ava_4,cl_freq_4,cl_ava_5,cl_freq_5,cl_ava_6,cl_freq_6,cl_ava_7,cl_freq_7,cl_ava_8,cl_freq_8,cl_ava_9,cl_freq_9,cl_ava_10,cl_freq_10,cl_ava_11,cl_freq_11,cl_ava_12,cl_freq_12,cl_ava_13,cl_freq_13,cl_ava_14,cl_freq_14,com_ava_2,com_freq_2,com_ava_3,com_freq_3,com_ava_4,com_freq_4,com_ava_5,com_freq_5,com_ava_6,com_freq_6,com_ava_7,com_freq_7,com_ava_8,com_freq_8,com_ava_9,com_freq_9,com_ava_10,com_freq_10,com_ava_11,com_freq_11,com_ava_12,com_freq_12,com_ava_13,com_freq_13,com_ava_14,com_freq_14
MFFGSS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,682.615,2.0,1508.5,2.0,0.0,0.0,1215.0,2.0,477.5,2.0,255.41666666666666,3.0,319.96,1.0,268.448,5.0,398.315,2.0,181.91666666666666,6.0,361.77833333333325,6.0,287.9533333333333,3.0,385.395,4.0,264.3325,4.0,396.76,5.0,0.0,0.0,297.97249999999997,4.0
EE5TX8,169.0,1.0,0.0,0.0,151.0,1.0,0.0,0.0,37.02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54.5,2.0,150.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,1.0,79.97,1.0,101.55499999999999,2.0,529.8433333333334,3.0,470.875,2.0,730.41,2.0,406.0625,4.0,450.85,1.0,981.97,1.0,1315.63,1.0,636.6,1.0,1109.04,1.0,0.0,0.0
QTJJKK,0.0,0.0,2352.0,1.0,0.0,0.0,1102.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,824.0,1.0,1479.0,1.0,1126.0,1.0,0.0,0.0,230.0,1.0,0.0,0.0,329.0,1.0,0.0,0.0,684.315,2.0,432.105,2.0,211.0,2.0,731.8566666666666,3.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,1.0,1287.54,1.0,550.6866666666666,3.0,0.0,0.0
ELEJ0B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1154.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1313.0,1.0,0.0,0.0,422.25,4.0,0.0,0.0,302.98,6.0,163.43800000000002,5.0,190.588,5.0,296.0475,4.0,187.39,1.0,124.65,2.0,468.30000000000007,4.0,712.225,2.0,0.0,0.0,417.9325,4.0,151.23199999999997,5.0,404.195,2.0,172.76333333333332,3.0
ELU2CZ,1997.0,2.0,2711.0,1.0,1675.0,1.0,0.0,0.0,209.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,569.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2938.14,1.0,1732.6499999999999,2.0,965.1633333333333,3.0,294.32,1.0,2348.98,3.0,2765.17,3.0,3421.6766666666663,3.0,0.0,0.0,638.575,4.0,0.0,0.0,2006.3633333333335,3.0,5316.959999999999,2.0
ISCFNS,983.0,1.0,0.0,0.0,0.0,0.0,343.0,1.0,0.0,0.0,481.0,1.0,0.0,0.0,342.0,1.0,0.0,0.0,0.0,0.0,227.0,1.0,485.0,1.0,0.0,0.0,463.65375,8.0,554.5716666666666,6.0,541.6957142857143,7.0,374.4585714285714,7.0,357.78,1.0,349.945,6.0,453.6333333333334,6.0,576.1550000000001,6.0,501.47799999999995,5.0,396.00333333333333,3.0,641.5625,4.0,703.19,5.0,638.3860000000001,5.0
ELXA9J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1438.5,2.0,0.0,0.0,3575.0,1.0,0.0,0.0,2390.0,1.0,0.0,0.0,0.0,0.0,1687.0,1.0,2266.0,1.0,166.59,1.0,1424.13,1.0,195.89666666666668,3.0,163.52,1.0,221.97,2.0,206.985,2.0,80.66666666666667,3.0,173.39666666666668,3.0,323.3,2.0,158.8,2.0,123.245,4.0,138.0,1.0,174.76,1.0
EL70SJ,2992.0,1.0,2134.0,1.0,127.0,1.0,1835.0,1.0,0.0,0.0,0.0,0.0,3291.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1213.16,1.0,882.3333333333334,6.0,1176.932,5.0,1428.0500000000002,6.0,868.22,2.0,725.7,1.0,0.0,0.0,0.0,0.0,670.76,1.0,1007.6985714285714,7.0,1369.29,2.0,0.0,0.0,0.0,0.0
VYCXGF,0.0,0.0,0.0,0.0,2392.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2604.0,1.0,0.0,0.0,649.3333333333334,3.0,151.0,1.0,0.0,0.0,303.3333333333333,3.0,156.33333333333334,3.0,187.0,1.0,158.0,2.0,0.0,0.0,220.33333333333334,3.0,252.5,2.0,0.0,0.0,309.75,4.0,226.66666666666666,3.0,320.0,5.0,353.0,5.0,410.0,1.0
EETX51,0.0,0.0,0.0,0.0,0.0,0.0,245.0,1.0,249.0,1.0,222.0,1.0,0.0,0.0,49.0,1.0,0.0,0.0,0.0,0.0,59.0,1.0,163.0,1.0,0.0,0.0,169.25,2.0,750.5049999999999,2.0,1071.5874999999999,4.0,58.599999999999994,2.0,263.99,2.0,0.0,0.0,0.0,0.0,29.9,1.0,1028.5,1.0,0.0,0.0,18.49,1.0,0.0,0.0,0.0,0.0
EL5055,339.0,1.0,979.0,1.0,0.0,0.0,1636.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,1.0,754.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1759.0,1.0,358.63,2.0,425.8,2.0,475.99,1.0,425.745,2.0,987.06,2.0,450.15,2.0,467.43,2.0,803.02,2.0,419.7,1.0,439.015,2.0,0.0,0.0,206.745,2.0,649.035,2.0
EL8D8O,259.0,1.0,0.0,0.0,0.0,0.0,659.0,1.0,1240.0,1.0,269.0,1.0,0.0,0.0,185.0,1.0,0.0,0.0,938.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,547.576,5.0,1741.3125,4.0,786.7280000000001,5.0,445.7014285714286,7.0,369.6483333333333,6.0,589.274,5.0,1095.4016666666669,6.0,355.836,5.0,0.0,0.0,326.02200000000005,5.0,493.408,5.0,626.6016666666668,6.0,444.4385714285714,7.0
MJIQLP,429.0,1.0,0.0,0.0,0.0,0.0,1062.0,1.0,338.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,1.0,0.0,0.0,954.0,1.0,0.0,0.0,918.63,2.0,0.0,0.0,0.0,0.0,279.09,1.0,0.0,0.0,468.81,2.0,366.85,1.0,1317.6,1.0,0.0,0.0,0.0,0.0,5044.87,1.0,2006.0,1.0
IRLQQQ,52.0,1.0,0.0,0.0,52.0,1.0,0.0,0.0,1209.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,1.0,206.0,1.0,174.0,1.0,0.0,0.0,1409.94,4.0,1402.0533333333333,3.0,2154.1925,4.0,200.64,2.0,2716.94,3.0,1101.7450000000001,2.0,0.0,0.0,0.0,0.0,2491.693333333333,3.0,46.0,1.0,0.0,0.0,3455.93,2.0,2407.1775,4.0
E44ZK6,0.0,0.0,288.0,1.0,105.2,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.1875,8.0,82.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E4FYCJ,0.0,0.0,1106.0,1.0,2267.0,2.0,0.0,0.0,2606.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2261.0,1.0,8954.5,1.0,458.59,2.0,2174.49,1.0,421.3966666666667,3.0,988.8766666666667,3.0,482.16,1.0,689.94,2.0,0.0,0.0,0.0,0.0,973.49,1.0,252.015,2.0,0.0,0.0,1910.3300000000002,2.0
EL8ZUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.0,2.0,0.0,0.0,96.0,1.0,0.0,0.0,0.0,0.0,234.66666666666666,3.0,0.0,0.0,0.0,0.0,0.0,0.0,225.074,5.0,191.42857142857142,7.0,170.20285714285714,7.0,135.07333333333335,3.0,236.522,5.0,390.16,1.0,182.84333333333333,3.0,179.05,4.0,300.33,4.0,223.68500000000003,6.0,198.4333333333333,6.0,169.96,1.0,157.3,4.0
1YFOXX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2572.0,1.0,3732.0,1.0,3068.0,1.0,0.0,0.0,2522.0,2.0,1197.652857142857,7.0,1568.5379999999998,5.0,1300.8700000000001,5.0,0.0,0.0,1952.158333333333,6.0,1295.45125,8.0,1546.67125,8.0,1637.721111111111,9.0,1304.41,8.0,1112.5585714285714,7.0,1276.145,4.0,1396.2471428571428,7.0,1614.39,5.0
JJPQLM,787.0,1.0,0.0,0.0,0.0,0.0,1514.0,1.0,819.0,1.0,0.0,0.0,0.0,0.0,1124.0,1.0,803.0,1.0,0.0,0.0,1409.0,1.0,0.0,0.0,0.0,0.0,206.94454545454545,11.0,565.7333333333333,15.0,443.593,10.0,332.5672727272727,11.0,470.7054545454546,11.0,358.25076923076927,13.0,682.9344444444445,9.0,334.20937499999997,16.0,502.13142857142856,14.0,588.85125,8.0,853.348,10.0,759.9283333333334,12.0,463.09,6.0
E4EAR8,0.0,0.0,1371.0,1.0,2320.0,1.0,0.0,0.0,0.0,0.0,1655.0,1.0,0.0,0.0,0.0,0.0,1890.0,1.0,876.0,1.0,0.0,0.0,2025.0,1.0,0.0,0.0,463.59800000000007,5.0,0.0,0.0,3143.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,707.685,2.0,0.0,0.0,0.0,0.0,421.7,1.0,1120.95,1.0,183.44333333333336,3.0,0.0,0.0
EE5IMS,598.5,2.0,2283.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3724.0,1.0,0.0,0.0,136.0,1.0,2578.0,1.0,0.0,0.0,1659.585,2.0,213.89000000000001,3.0,1439.625,2.0,216.96,1.0,0.0,0.0,269.0,1.0,0.0,0.0,0.0,0.0,1731.38,1.0,1702.36,1.0,580.53,2.0,1017.4000000000001,4.0,0.0,0.0
EEV5ED,2219.0,1.0,0.0,0.0,0.0,0.0,982.0,1.0,352.0,3.0,1002.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.9125,4.0,113.61999999999998,5.0,724.118,5.0,1002.39,4.0,650.0466666666666,3.0,488.645,4.0,966.8275,4.0,771.0825,4.0,991.3366666666666,6.0,213.7,4.0,0.0,0.0,348.236,5.0,0.0,0.0
EL2GJG,0.0,0.0,0.0,0.0,0.0,0.0,2285.0,1.0,0.0,0.0,1574.0,2.0,0.0,0.0,635.0,1.0,0.0,0.0,2365.0,1.0,1598.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559.8,1.0,0.0,0.0,395.5,2.0,0.0,0.0,1345.99,2.0,717.595,2.0,705.22,2.0,1451.31,1.0,660.4033333333333,3.0,1086.45,1.0,281.88,2.0
EEBO66,1785.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2987.0,1.0,473.0,1.0,2042.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.0,1.0,0.0,0.0,1149.0,1.0,367.78,1.0,734.27,2.0,0.0,0.0,1113.02,2.0,2167.78,1.0,433.5,2.0,417.4666666666667,3.0,352.16,2.0,1177.43,1.0,778.9625,4.0,1039.6766666666667,3.0,517.12,5.0,607.9499999999999,3.0
ELV9EZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,851.0,1.0,0.0,0.0,1333.0,1.0,0.0,0.0,1263.0,1.0,177.0,1.0,389.5,2.0,0.0,0.0,124.58,1.0,172.4366666666667,3.0,866.855,2.0,0.0,0.0,0.0,0.0,552.74,4.0,453.44,3.0,473.50600000000003,5.0,594.73,3.0,370.52,3.0,191.894,5.0,374.82,1.0
1XNDSC,0.0,0.0,0.0,0.0,0.0,0.0,307.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,110.33333333333333,3.0,60.0,1.0,0.0,0.0,498.0,1.0,0.0,0.0,0.0,0.0,58.8,1.0,574.79,4.0,974.9457142857143,7.0,1132.68,3.0,419.5466666666666,3.0,1187.5866666666666,6.0,379.0,2.0,989.73,6.0,1121.75,4.0,746.0025,4.0,830.5,4.0,822.6585714285715,7.0,974.9133333333333,3.0
RJLTKQ,0.0,0.0,3610.0,1.0,0.0,0.0,5982.0,1.0,0.0,0.0,5183.0,1.0,0.0,0.0,0.0,0.0,5411.0,1.0,0.0,0.0,7204.0,1.0,0.0,0.0,5612.0,1.0,705.45,1.0,1544.1,1.0,0.0,0.0,243.69,2.0,533.16,6.0,492.80999999999995,3.0,503.41333333333336,3.0,515.11,5.0,809.2499999999999,7.0,375.974,5.0,865.1199999999999,2.0,297.7,1.0,625.935,2.0
EEVQQP,999.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,752.0,1.0,1789.0,1.0,0.0,0.0,952.0,1.0,745.0,1.0,1363.0,1.0,208.0,3.0,427.5,2.0,241.4,5.0,164.0,6.0,326.0,1.0,169.14285714285714,7.0,152.0,3.0,90.16666666666667,6.0,56.0,1.0,56.0,1.0,94.22222222222223,9.0,558.125,2.0,56.0,1.0
RRIPQQ,677.0,1.0,0.0,0.0,0.0,0.0,1125.0,1.0,0.0,0.0,1477.0,1.0,602.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,299.0,1.0,0.0,0.0,0.0,0.0,525.65,3.0,756.7640000000001,5.0,349.99,1.0,674.36,3.0,1253.825,2.0,434.985,2.0,2084.79,1.0,468.916,5.0,622.6460000000001,5.0,989.63,3.0,806.7375,4.0,403.97,2.0,1049.225,2.0
ELRDP4,787.0,1.0,253.0,2.0,0.0,0.0,0.0,0.0,436.0,2.0,993.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3207.45,1.0,287.94,1.0,1073.97,2.0,498.395,2.0,1396.12,1.0,524.6466666666666,3.0,470.6233333333333,6.0,0.0,0.0,329.72,1.0,164.17,1.0,311.975,2.0,0.0,0.0,0.0,0.0
E4AR81,0.0,0.0,0.0,0.0,1347.0,1.0,814.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,314.0,1.0,0.0,0.0,0.0,0.0,1895.0,1.0,1737.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,830.5559999999999,5.0,488.4675,4.0,448.55,4.0,891.7837499999999,8.0,436.21375,8.0,550.0125,4.0,137.0,2.0,337.7633333333334,6.0,1515.6033333333332,3.0,1685.4460000000004,5.0,376.33,1.0
E4HZT7,218.0,1.0,79.0,1.0,323.0,1.0,0.0,0.0,143.0,1.0,29.0,1.0,0.0,0.0,119.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.87,4.0,435.31666666666666,3.0,188.9875,4.0,336.94,1.0,502.7900000000001,5.0,488.28749999999997,4.0,282.18,2.0,450.8566666666666,6.0,175.435,4.0,666.2949999999998,4.0,448.70500000000004,4.0,607.3299999999999,2.0,569.2637500000001,8.0
IOHYXS,0.0,0.0,1815.0,2.0,0.0,0.0,3999.0,1.0,793.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,816.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.63,3.0,859.3800000000001,3.0,0.0,0.0,294.8,1.0,756.51,1.0,823.14,2.0,1161.685,2.0,1049.295,2.0,1080.99,1.0,308.3,1.0,0.0,0.0,0.0,0.0,316.96,1.0
NQPKKL,1279.0,1.0,2037.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1744.0,1.0,1321.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4883.0,1.0,0.0,0.0,962.0,1.0,681.08,4.0,1142.6499999999999,2.0,1232.938,5.0,1230.2325,4.0,1165.755,2.0,765.9300000000001,4.0,305.12,2.0,414.05,2.0,0.0,0.0,1321.355,4.0,421.1775,4.0,188.6,2.0,552.265,4.0
EEK817,0.0,0.0,743.0,1.0,2197.0,1.0,6061.0,1.0,0.0,0.0,0.0,0.0,2526.0,1.0,8622.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3036.0,1.0,0.0,0.0,368.25,4.0,395.5814285714286,7.0,355.8,5.0,510.928,5.0,491.77,4.0,562.5971428571428,7.0,359.92857142857144,7.0,494.06666666666666,3.0,708.15,2.0,425.5,2.0,0.0,0.0,506.25,4.0
E4UOOT,0.0,0.0,1409.0,2.0,1004.0,2.0,2290.0,1.0,0.0,0.0,2705.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.445,2.0,601.945,2.0,101.95,2.0,0.0,0.0,24.0,1.0,0.0,0.0,0.0,0.0,339.3566666666667,3.0,263.705,4.0,399.35,4.0,539.6575,4.0,150.55,1.0,443.39250000000004,4.0
MLJJTP,1787.0,1.0,0.0,0.0,0.0,0.0,477.5,2.0,149.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,1.0,383.0,1.0,1604.875,6.0,694.5379999999999,5.0,1373.7266666666667,3.0,601.02,3.0,1379.8774999999998,4.0,1034.632,5.0,1362.64,5.0,1168.1383333333333,6.0,2453.425,4.0,2177.5666666666666,3.0,1246.6,3.0,1146.355,6.0,1788.3325,4.0
RFFYGN,0.0,0.0,0.0,0.0,0.0,0.0,1858.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2281.0,2.0,1944.0,1.0,2208.0,2.0,0.0,0.0,288.7,1.0,0.0,0.0,1632.205,2.0,0.0,0.0,538.0,1.0,0.0,0.0,976.73,1.0,48.49,1.0,382.38,2.0,537.19,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ESNSSN,1386.0,1.0,0.0,0.0,0.0,0.0,2131.0,1.0,0.0,0.0,3839.0,1.0,2031.0,1.0,5390.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4097.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1069.18,1.0,1826.69,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1209.9499999999998,2.0,0.0,0.0,0.0,0.0,279.98,1.0,0.0,0.0,732.45,2.0
LINRLJ,721.0,1.0,347.0,1.0,0.0,0.0,0.0,0.0,647.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1012.0,2.0,0.0,0.0,663.0,1.0,0.0,0.0,0.0,0.0,861.3966666666666,3.0,828.88,3.0,614.4179999999999,5.0,0.0,0.0,641.12,3.0,339.87800000000004,5.0,374.6175,4.0,509.33000000000004,5.0,375.43,5.0,791.0533333333334,6.0,721.2639999999999,5.0,1308.5900000000001,4.0,162.996,5.0
E4SMHO,0.0,0.0,0.0,0.0,0.0,0.0,69.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,1.0,0.0,0.0,184.5,4.0,456.95,2.0,880.0,1.0,619.9666666666667,3.0,502.475,4.0,500.04999999999995,2.0,418.53000000000003,3.0,209.8,1.0,0.0,0.0,784.95,2.0,880.0,1.0,107.99,1.0,168.9,1.0,440.08500000000004,2.0
EL09UY,0.0,0.0,767.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2675.5,2.0,0.0,0.0,6533.0,1.0,0.0,0.0,1457.0,1.0,0.0,0.0,4316.0,1.0,0.0,0.0,1926.725,4.0,2365.0825,4.0,771.2099999999999,4.0,1300.8600000000001,4.0,606.0157142857144,7.0,820.2819999999999,5.0,1264.9233333333334,3.0,1111.58,1.0,624.7783333333333,6.0,1060.6566666666668,3.0,781.5699999999999,5.0,1361.92,2.0,1097.9233333333334,3.0
ELLZ8D,72.5,2.0,55.0,1.0,94.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,285.25,2.0,147.6425,8.0,108.96999999999998,6.0,0.0,0.0,0.0,0.0,0.0,0.0,543.355,2.0,0.0,0.0,157.212,5.0,256.79,6.0,371.44,1.0,0.0,0.0,0.0,0.0
KNQNTR,0.0,0.0,0.0,0.0,730.0,1.0,807.0,1.0,0.0,0.0,0.0,0.0,872.0,2.0,0.0,0.0,693.0,1.0,1176.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,290.77500000000003,4.0,324.67,3.0,67.5025,4.0,469.07,1.0,182.16,1.0,1017.965,2.0,974.36,2.0,244.44666666666663,3.0,228.65666666666667,3.0,522.0487499999999,8.0,1131.63,2.0,139.97,1.0,1079.028,5.0
MLLLML,0.0,0.0,0.0,0.0,1207.0,2.0,1865.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2047.0,1.0,0.0,0.0,2008.0,1.0,3552.0,1.0,984.3399999999999,5.0,606.2275,12.0,763.7400000000001,8.0,460.5712500000001,8.0,906.4144444444445,9.0,713.9563636363636,11.0,732.82,6.0,334.53125,16.0,1019.8944444444444,9.0,823.896,15.0,384.8491666666667,12.0,709.9016666666666,12.0,422.5892857142857,14.0
PMLJIL,6343.0,1.0,0.0,0.0,7732.0,1.0,0.0,0.0,7243.0,1.0,0.0,0.0,5239.0,1.0,0.0,0.0,0.0,0.0,6721.0,1.0,0.0,0.0,9735.0,1.0,0.0,0.0,134.0,2.0,1080.324,5.0,451.0,4.0,967.7819999999999,5.0,261.4,5.0,788.9675,4.0,433.0,5.0,346.0,1.0,933.5500000000001,3.0,701.4,2.0,92.0,1.0,647.04,5.0,969.5833333333334,3.0
ELC9MB,35.0,1.0,248.0,1.0,0.0,0.0,586.0,1.0,0.0,0.0,361.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,0.0,0.0,1028.0,1.0,0.0,0.0,0.0,0.0,618.2,1.0,193.24,1.0,220.475,2.0,0.0,0.0,266.92,1.0,0.0,0.0,301.96,1.0,0.0,0.0,1120.74,1.0,853.31,1.0,0.0,0.0,0.0,0.0
7NDYOY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1707.0,1.0,3317.5,2.0,5551.5,2.0,0.0,0.0,3282.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,905.0150000000001,8.0,518.4833333333333,6.0,410.936,5.0,168.18,1.0,290.0,1.0,576.92,1.0,3253.755,2.0,0.0,0.0,0.0,0.0
EL10P1,0.0,0.0,0.0,0.0,0.0,0.0,12248.0,1.0,3791.0,1.0,3796.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5152.0,2.0,2442.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1198.53,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4425.157142857143,7.0
ELYTL2,4080.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3238.5,2.0,2459.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2262.0,1.0,3555.0,1.0,0.0,0.0,0.0,0.0,191.798,5.0,0.0,0.0,825.405,2.0,161.98,1.0,293.88,1.0,504.92,2.0,533.962,5.0,572.9466666666667,3.0,0.0,0.0,358.9,1.0,328.41999999999996,2.0,1125.9,1.0,0.0,0.0
EEKGMF,0.0,0.0,0.0,0.0,0.0,0.0,1433.5,2.0,623.0,1.0,642.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1226.0,1.0,564.0,1.0,0.0,0.0,0.0,0.0,214.0,5.0,178.98000000000002,2.0,176.0,1.0,249.33333333333334,3.0,149.95,2.0,115.9,4.0,182.20666666666668,3.0,309.71999999999997,5.0,152.0375,8.0,141.1,7.0,107.15666666666668,3.0,131.785,4.0,124.85666666666667,6.0
EETYZS,0.0,0.0,502.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1315.6666666666667,3.0,0.0,0.0,1253.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,645.4,1.0,0.0,0.0,119.97,1.0,0.0,0.0,1149.95,2.0,499.33,1.0,322.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QGFNFN,3615.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8111.0,1.0,5743.0,1.0,0.0,0.0,6133.0,1.0,4713.0,1.0,6422.0,1.0,0.0,0.0,1263.52,1.0,343.94,1.0,841.5133333333333,3.0,516.79,2.0,1279.51,1.0,187.94,1.0,0.0,0.0,512.43,1.0,892.4133333333334,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VDSHYH,733.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1002.3333333333334,3.0,0.0,0.0,0.0,0.0,1757.0,2.0,0.0,0.0,298.2825,4.0,272.6,1.0,54.9,1.0,0.0,0.0,183.3,1.0,0.0,0.0,295.99,2.0,97.02,1.0,362.6466666666667,3.0,504.37,1.0,687.6,2.0,412.2,1.0,0.0,0.0
4CXXYC,1803.0,1.0,1374.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3907.0,1.0,5582.0,1.0,1916.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,937.12,2.0,0.0,0.0,1172.835,2.0,0.0,0.0,0.0,0.0,0.0,0.0,299.0,1.0,0.0,0.0,0.0,0.0,1585.4,1.0,729.115,2.0
QYXCFC,0.0,0.0,0.0,0.0,548.0,2.0,456.5,2.0,0.0,0.0,597.0,1.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.71500000000003,2.0,443.3333333333333,3.0,0.0,0.0,0.0,0.0,153.09,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INGSCS,277.5,2.0,161.0,1.0,702.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488.0,2.0,303.89,5.0,376.81,1.0,289.53499999999997,2.0,886.2149999999999,2.0,362.24666666666667,3.0,470.12999999999994,5.0,752.9820000000001,5.0,438.28,3.0,313.2366666666667,3.0,301.7916666666667,6.0,450.79999999999995,2.0,89.9,1.0,284.97,1.0
AFOSNH,1385.0,1.0,0.0,0.0,0.0,0.0,1158.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1745.0,1.0,1053.0,1.0,1316.0,1.0,0.0,0.0,907.0,1.0,0.0,0.0,360.34666666666664,3.0,956.39,1.0,512.875,2.0,2206.97,1.0,417.065,2.0,451.635,2.0,0.0,0.0,632.6133333333333,3.0,522.5575,4.0,948.135,2.0,780.3,2.0,467.0933333333333,3.0,537.8149999999999,2.0
